_time,result,table,Name,I,Irr,P,Temp,U,AmbHmd,AmbTemp,module_id,module_type,category,invalid_physical_P,invalid_physical_I,invalid_physical_U,invalid_physical_Irr,invalid_physical_Temp,invalid_outlier_P,invalid_outlier_I,invalid_outlier_U,invalid_outlier_Irr,invalid_outlier_Temp,P_nan,Irr_nan,I_nan,U_nan,Temp_nan,invalid_any
2025-04-08 06:00:00+00:00,_result,13.0,Perovskite_1_1,0.1843105,335.5790991164464,11.194488169949802,2.6423455000000002,60.57435059999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:10:00+00:00,_result,13.0,Perovskite_1_1,0.22605499999999998,12.278060785714285,15.1758219519742,3.5118626999999996,67.15612030000003,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:20:00+00:00,_result,13.0,Perovskite_1_1,0.27826530000000005,38.552232149999995,18.916696482711902,4.5680458999999995,67.9919212,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:30:00+00:00,_result,13.0,Perovskite_1_1,0.3325208,76.29251729999999,21.983839676801896,5.8218631,66.08756029999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:40:00+00:00,_result,13.0,Perovskite_1_1,0.3805891,114.784065,26.286453756232095,7.022016400000001,69.1212242,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 06:50:00+00:00,_result,13.0,Perovskite_1_1,0.4353787777777777,155.22687979444447,29.98652167636567,8.412421777777777,68.87691088888887,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:00:00+00:00,_result,13.0,Perovskite_1_1,0.4865149999999999,197.1247576111111,34.01195850603011,10.068096222222222,69.91920466666667,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:10:00+00:00,_result,13.0,Perovskite_1_1,0.5528675000000001,244.02630455,37.6437681248883,11.286207100000002,68.1867798,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:20:00+00:00,_result,13.0,Perovskite_1_1,0.5841118,261.618602,39.498559005676796,12.6827213,67.61338349999998,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:30:00+00:00,_result,13.0,Perovskite_1_1,0.6383164,305.208274,42.990566047916495,13.757698600000001,67.4321275,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:40:00+00:00,_result,13.0,Perovskite_1_1,0.7161457999999999,363.13091125000005,48.25334801651671,15.074117900000001,67.38985349999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 07:50:00+00:00,_result,13.0,Perovskite_1_1,0.7769980000000001,405.5673865388889,51.98914950429979,15.694699700000001,66.9121842,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:00:00+00:00,_result,13.0,Perovskite_1_1,0.8132197777777779,430.4027636666667,54.07617979570589,16.41812266666666,66.51474233333333,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:10:00+00:00,_result,13.0,Perovskite_1_1,0.8549297999999999,466.4367088,57.2735477678023,17.2190136,66.9889588,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:20:00+00:00,_result,13.0,Perovskite_1_1,0.9061685,509.1581156166667,60.4507172676604,18.1438911,66.7095467,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:30:00+00:00,_result,13.0,Perovskite_1_1,0.9328617999999999,521.7565445166666,61.887981575947194,19.071324699999998,66.33587050000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:40:00+00:00,_result,13.0,Perovskite_1_1,0.9493788000000001,529.0567020071429,63.8279169525773,19.701376500000002,67.23581239999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 08:50:00+00:00,_result,13.0,Perovskite_1_1,1.0243448000000002,591.8675840999999,67.8096341186972,20.241607100000003,66.1983514,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:00:00+00:00,_result,13.0,Perovskite_1_1,1.0573864444444447,628.4717651388889,70.59260808316888,22.09761466666667,66.76652944444444,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:10:00+00:00,_result,13.0,Perovskite_1_1,1.1060095,673.88709105,73.6933811151329,22.548310700000002,66.67262120000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:20:00+00:00,_result,13.0,Perovskite_1_1,1.114907,673.5319304499999,73.98094021785671,21.667479,66.3786314,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:30:00+00:00,_result,13.0,Perovskite_1_1,1.1919698,732.0520722,78.5999103714258,22.287555400000006,65.9558724,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:40:00+00:00,_result,13.0,Perovskite_1_1,1.19918,739.8596922500001,78.4277148161755,24.480078100000004,65.4067696,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 09:50:00+00:00,_result,13.0,Perovskite_1_1,1.1826921428571426,731.4622619142857,70.8187035477583,23.91001071428571,59.69601142857143,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:20:00+00:00,_result,13.0,Perovskite_1_1,1.296738,808.05575265,84.64088657251321,24.1633458,65.2725602,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:30:00+00:00,_result,13.0,Perovskite_1_1,1.2957767,812.2193482499999,84.00315246990161,25.6060436,64.82703160000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:40:00+00:00,_result,13.0,Perovskite_1_1,1.301146,823.0848723500001,84.6290727364471,26.705284999999996,65.0419396,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 10:50:00+00:00,_result,13.0,Perovskite_1_1,1.324106,845.5107788,85.7127501502055,27.334596899999998,64.7324379,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 11:00:00+00:00,_result,13.0,Perovskite_1_1,1.2705918749999998,816.88981625,83.19001576372926,27.4286461,64.0328994,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 12:40:00+00:00,_result,13.0,Perovskite_1_1,1.22909475,773.4065844444444,81.74587426494526,28.41383111111111,61.89564044444444,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 12:50:00+00:00,_result,13.0,Perovskite_1_1,1.1614922,717.5881898,77.30609051596322,28.473886999999998,66.56763230000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:00:00+00:00,_result,13.0,Perovskite_1_1,1.1146516,668.7196044,74.7521223072893,27.9601046,67.0799134,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:10:00+00:00,_result,13.0,Perovskite_1_1,1.1203787000000003,682.09237665,75.49124365809,27.2349744,67.4291969,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:20:00+00:00,_result,13.0,Perovskite_1_1,1.1299924999999997,689.0332948666667,75.07463948887211,29.015204,66.4453841,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:30:00+00:00,_result,13.0,Perovskite_1_1,0.8869923999999999,487.31659534999994,58.987407832550005,28.090294199999995,66.4803108,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:40:00+00:00,_result,13.0,Perovskite_1_1,0.9414243333333333,527.6720991444445,63.10122954140401,26.970200333333334,67.06503988888888,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 13:50:00+00:00,_result,13.0,Perovskite_1_1,0.8642631111111112,478.8761057055556,59.494387820729884,26.700983,68.84846244444445,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:00:00+00:00,_result,13.0,Perovskite_1_1,0.9078561,507.44406735000007,61.8225792247571,26.479028500000005,68.1141793,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:10:00+00:00,_result,13.0,Perovskite_1_1,0.8945607000000001,495.31021402857147,60.7170670286632,27.452130599999997,67.88715069999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:20:00+00:00,_result,13.0,Perovskite_1_1,0.9144015000000003,514.2782518,62.76842017683441,28.197130100000003,68.64780889999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:30:00+00:00,_result,13.0,Perovskite_1_1,0.8532424000000001,475.1161906166667,58.04272928661279,28.0649247,68.02298350000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:40:00+00:00,_result,13.0,Perovskite_1_1,0.8469014999999999,470.8812062666667,58.47360547300279,27.6949857,69.0494837,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 14:50:00+00:00,_result,13.0,Perovskite_1_1,0.769123,390.0226222,53.18963024102849,26.59796825,69.15281775,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:00:00+00:00,_result,13.0,Perovskite_1_1,0.7022879,344.86896747500003,48.6819224487994,25.721565399999996,69.3133874,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:10:00+00:00,_result,13.0,Perovskite_1_1,0.7010606000000001,350.93670339999994,48.626679634603896,25.834391,69.37548609999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:20:00+00:00,_result,13.0,Perovskite_1_1,0.6249697000000001,287.96842949999996,43.6379424217467,25.042066399999996,69.8237336,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:30:00+00:00,_result,13.0,Perovskite_1_1,0.6167878,278.29261635,42.920900345732605,23.4721311,69.6122202,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:40:00+00:00,_result,13.0,Perovskite_1_1,0.531288,213.60036335,36.996372251831005,23.028699200000002,69.64326559999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 15:50:00+00:00,_result,13.0,Perovskite_1_1,0.45742433333333327,156.4700086777778,31.477471405776562,22.036625222222217,68.74203144444445,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:00:00+00:00,_result,13.0,Perovskite_1_1,0.38094700000000004,105.18728693333334,27.0078449241283,20.560764799999998,70.97636870000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:10:00+00:00,_result,13.0,Perovskite_1_1,0.28706050000000005,36.70951248888889,20.4723103033016,18.9728415,71.2907235,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:20:00+00:00,_result,13.0,Perovskite_1_1,0.2627198,24.8716997,18.746559310583898,17.3566469,71.3858041,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:30:00+00:00,_result,13.0,Perovskite_1_1,0.23919700000000002,13.823693542857143,16.4765672227958,16.496439000000002,68.917534,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:40:00+00:00,_result,13.0,Perovskite_1_1,0.20646969999999998,30.3308394,14.332973753239703,15.858200300000002,69.4298134,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 16:50:00+00:00,_result,13.0,Perovskite_1_1,0.18015166666666665,73.5110025,12.844102013901777,15.178442888888888,71.39830955555557,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 17:00:00+00:00,_result,13.0,Perovskite_1_1,0.14796990000000002,0.0,10.619611050616799,14.373002300000001,71.7797135,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 17:10:00+00:00,_result,13.0,Perovskite_1_1,0.13487870000000002,0.0,8.604830379142001,13.670044199999998,63.66469639999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 17:30:00+00:00,_result,13.0,Perovskite_1_1,0.079242,0.0,6.386297651586,12.619223249999997,80.592333,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 17:40:00+00:00,_result,13.0,Perovskite_1_1,0.07924200000000002,0.0,5.945629336903001,12.505578333333332,75.03128816666667,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 22:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-08 23:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 00:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 01:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 02:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 03:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:00:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:10:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:20:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:30:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:40:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 04:50:00+00:00,,,Perovskite_1_1,0.0,0.0,0.0,0.0,0.0,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 05:30:00+00:00,_result,13.0,Perovskite_1_1,0.0778785,279.3873010988383,6.033593458249499,3.3108776666666664,77.50430316666666,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 05:40:00+00:00,_result,13.0,Perovskite_1_1,0.08865120000000001,283.7188871623862,6.7974667073627995,3.5261158000000004,78.59657139999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:00:00+00:00,_result,13.0,Perovskite_1_1,0.1907196,304.29392096423857,12.974465305349701,5.2908039,68.0198754,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:10:00+00:00,_result,13.0,Perovskite_1_1,0.23203790000000005,6.726217666666667,16.0069660922194,6.291899799999999,69.0300803,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:20:00+00:00,_result,13.0,Perovskite_1_1,0.2445152,15.216380700000002,17.4125203804554,7.284918500000001,71.24608980000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:30:00+00:00,_result,13.0,Perovskite_1_1,0.28133339999999996,41.67153135000001,19.4767788509019,8.1983426,69.28816300000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:40:00+00:00,_result,13.0,Perovskite_1_1,0.33962869999999995,87.12248715555555,23.670700428350802,9.2118943,69.7577547,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 06:50:00+00:00,_result,13.0,Perovskite_1_1,0.4835608888888889,204.90029871527776,34.41919236516066,10.945877666666666,71.17838877777778,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:00:00+00:00,_result,13.0,Perovskite_1_1,0.5625424000000001,255.9679802,38.5511874240782,13.794220000000001,68.54651870000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:10:00+00:00,_result,13.0,Perovskite_1_1,0.5316971,236.07925115,37.4992029538013,15.554341899999997,70.5805123,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:20:00+00:00,_result,13.0,Perovskite_1_1,0.5490833,245.44617764999998,38.4898726890802,16.7352791,70.1342041,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:30:00+00:00,_result,13.0,Perovskite_1_1,0.5521515,251.04173889999998,38.3400708496975,17.324642500000003,69.35996250000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:40:00+00:00,_result,13.0,Perovskite_1_1,0.6351968,300.40213395,43.6356009528155,18.092930199999998,68.80110540000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 07:50:00+00:00,_result,13.0,Perovskite_1_1,0.6226515555555555,298.9685032291667,42.57119352845489,19.124256,68.43586711111112,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:00:00+00:00,_result,13.0,Perovskite_1_1,0.8454696,467.5328598,57.5208299942738,21.217953100000006,68.0409737,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:10:00+00:00,_result,13.0,Perovskite_1_1,0.8636742,486.7986015,58.448395751005705,23.238406800000003,67.6736953,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:20:00+00:00,_result,13.0,Perovskite_1_1,0.8514012999999998,474.81056209999997,58.030240872877606,24.3595469,68.14522930000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:30:00+00:00,_result,13.0,Perovskite_1_1,0.8788105999999999,492.7179147285714,59.8220203255533,24.887494800000006,68.08313310000001,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:40:00+00:00,_result,13.0,Perovskite_1_1,0.9671742,572.4862335,65.8197427449484,25.3820714,68.05790720000002,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 08:50:00+00:00,_result,13.0,Perovskite_1_1,1.0258333333333334,612.3753420777778,69.43273837493867,25.524689111111112,67.68986677777778,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:00:00+00:00,_result,13.0,Perovskite_1_1,1.03535325,619.8827988625,70.22515930102587,25.9944455,67.811952625,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:10:00+00:00,_result,13.0,Perovskite_1_1,1.0792651000000002,654.7436756166667,72.79582725635059,27.3140669,67.4563644,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:20:00+00:00,_result,13.0,Perovskite_1_1,1.1218103999999998,686.9116158642856,74.60079186211551,27.936708199999998,66.50747829999999,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:30:00+00:00,_result,13.0,Perovskite_1_1,1.1465607000000002,707.7699491999999,76.88275231092621,28.152853300000004,67.056627,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:40:00+00:00,_result,13.0,Perovskite_1_1,1.1766291000000002,728.3444631666666,78.52778189995561,28.244757000000003,66.7422722,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 09:50:00+00:00,_result,13.0,Perovskite_1_1,1.2042878888888886,749.3066446444444,80.36726002181223,28.66189844444444,66.73688422222223,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-04-09 10:00:00+00:00,_result,13.0,Perovskite_1_1,1.2265378999999998,768.8168067333332,81.46388931690652,29.029580199999998,66.4240388,,,1,perovskite,psc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
